Date,week,SKU,SKU_norm,Group,Subgroup,metric,units,weight
2023-04-27,2023-04-25,POV001L24P,POV001L24P,P,POV,fi,1380.0,15.0696
2023-04-27,2023-04-25,POV002L09P,POV002L09P,P,POV,fi,395.0,6.4701
2023-04-27,2023-04-25,POV005L04P,POV005L04P,P,POV,fi,110.0,0.0
2023-04-27,2023-04-25,POV500M24P,POV500M24P,P,POV,fi,375.0,4.095
2023-04-27,2023-04-25,SE200G24P,SE200G24P,S,SE,fi,30.0,0.144
2023-04-27,2023-04-25,SE500G24P,SE500G24P,S,SE,fi,1282.0,7.692
2023-04-27,2023-04-25,SO0001L12P,SO0001L12P,S,SO,fi,0.0,0.0
2023-04-27,2023-04-25,SO0002L09P,SO0002L09P,S,SO,fi,0.0,0.0
2023-04-27,2023-04-25,SO0005L04P,SO0005L04P,S,SO,fi,0.0,0.0
2023-04-27,2023-04-25,SO0500M24P,SO0500M24P,S,SO,fi,0.0,0.0
2023-04-27,2023-04-25,SOP001L12P,SOP001L12P,S,SOP,fi,0.0,0.0
2023-04-27,2023-04-25,SOS001L12P,SOS001L12P,S,SOS,fi,2275.0,25.116
2023-04-27,2023-04-25,SOS002L09P,SOS002L09P,S,SOS,fi,1317.777,21.82238712
2023-04-27,2023-04-25,SOS003L04P,SOS003L04P,S,SOS,fi,465.0,5.1336
2023-04-27,2023-04-25,SOS005L04P,SOS005L04P,S,SOS,fi,2075.0,38.18000000000001
2023-04-27,2023-04-25,SOS008L02P,SOS008L02P,S,SOS,fi,50.0,0.736
2023-04-27,2023-04-25,SOS250M48P,SOS250M48P,S,SOS,fi,20.0,0.2208
2023-04-27,2023-04-25,SOS500M24P,SOS500M24P,S,SOS,fi,876.0,9.67104
2023-04-28,2023-04-25,AT5X5K,AT5X5K,A,AT,fi,2257.0,56.425
2023-04-28,2023-04-25,ATN01K24P,ATN01K24P,A,ATN,fi,3221.0,77.304
2023-04-28,2023-04-25,ATN02K12P,ATN02K12P,A,ATN,fi,1145.0,27.48
2023-04-28,2023-04-25,ATPA1K24P,ATPA1K24P,A,ATPA,fi,0.0,0.0
2023-04-28,2023-04-25,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,fi,0.0,0.0
2023-04-28,2023-04-25,ATWWP001K24P,ATWWP001K24P,A,ATWWP,fi,0.0,0.0
2023-04-28,2023-04-25,ATWWP002K12P,ATWWP002K12P,A,ATWWP,fi,0.0,0.0
2023-04-28,2023-04-25,EEA200G24P,EEA200G24P,E,EEA,fi,0.0,0.0
2023-04-28,2023-04-25,EEA500G12P,EEA500G12P,E,EEA,fi,0.0,0.0
2023-04-28,2023-04-25,MAC1K25P,MAC1K25P,M,MAC,fi,0.0,0.0
2023-04-28,2023-04-25,MAHS025K,MAHS025K,M,MAHS,fi,0.0,0.0
2023-04-28,2023-04-25,MAP1K25P,MAP1K25P,M,MAP,fi,0.0,0.0
2023-04-28,2023-04-25,MAPA1K24P,MAPA1K24P,M,MAPA,fi,0.0,0.0
2023-04-28,2023-04-25,MAR01K24P,MAR01K24P,M,MAR,fi,449.0,10.776
2023-04-28,2023-04-25,MAR02K12P,MAR02K12P,M,MAR,fi,65.0,1.56
2023-04-28,2023-04-25,MASR025K,MASR025K,M,MASR,fi,50.0,1.25
2023-04-28,2023-04-25,POP001L12P,POP001L12P,P,POP,fi,2050.0,22.386
2023-04-28,2023-04-25,POP001L12P.1,POP001L12P,P,POP,fi,30.0,0.3276
2023-04-28,2023-04-25,POP002L09P,POP002L09P,P,POP,fi,0.0,0.0
2023-04-28,2023-04-25,POP005L04P,POP005L04P,P,POP,fi,0.0,0.0
2023-04-28,2023-04-25,POP015K,POP015K,P,POP,fi,0.0,0.0
2023-04-28,2023-04-25,POP500M24P,POP500M24P,P,POP,fi,20.0,0.2184
2023-04-28,2023-04-25,POPF01L12P,POPF01L12P,P,POPF,fi,495.0,5.405399999999999
2023-04-28,2023-04-25,POV001L24P,POV001L24P,P,POV,fi,575.0,6.279
2023-04-28,2023-04-25,POV002L09P,POV002L09P,P,POV,fi,0.0,0.0
2023-04-28,2023-04-25,POV005L04P,POV005L04P,P,POV,fi,100.0,0.0
2023-04-28,2023-04-25,POV500M24P,POV500M24P,P,POV,fi,525.0,5.733
2023-04-28,2023-04-25,SE200G24P,SE200G24P,S,SE,fi,0.0,0.0
2023-04-28,2023-04-25,SE500G24P,SE500G24P,S,SE,fi,235.0,1.41
2023-04-28,2023-04-25,SO0001L12P,SO0001L12P,S,SO,fi,0.0,0.0
2023-04-28,2023-04-25,SO0002L09P,SO0002L09P,S,SO,fi,0.0,0.0
2023-04-28,2023-04-25,SO0005L04P,SO0005L04P,S,SO,fi,0.0,0.0
2023-04-28,2023-04-25,SO0500M24P,SO0500M24P,S,SO,fi,0.0,0.0
2023-04-28,2023-04-25,SOP001L12P,SOP001L12P,S,SOP,fi,0.0,0.0
2023-04-28,2023-04-25,SOS001L12P,SOS001L12P,S,SOS,fi,1395.0,15.4008
2023-04-28,2023-04-25,SOS002L09P,SOS002L09P,S,SOS,fi,800.0,13.248
2023-04-28,2023-04-25,SOS003L04P,SOS003L04P,S,SOS,fi,220.0,2.4288
2023-04-28,2023-04-25,SOS005L04P,SOS005L04P,S,SOS,fi,1124.0,20.6816
2023-04-28,2023-04-25,SOS008L02P,SOS008L02P,S,SOS,fi,55.0,0.8096
2023-04-28,2023-04-25,SOS250M48P,SOS250M48P,S,SOS,fi,0.0,0.0
2023-04-28,2023-04-25,SOS500M24P,SOS500M24P,S,SOS,fi,510.0,5.630400000000001
2023-04-29,2023-04-25,AT5X5K,AT5X5K,A,AT,fi,935.0,23.375
2023-04-29,2023-04-25,ATN01K24P,ATN01K24P,A,ATN,fi,2700.0,64.8
2023-04-29,2023-04-25,ATN02K12P,ATN02K12P,A,ATN,fi,470.0,11.28
2023-04-29,2023-04-25,ATPA1K24P,ATPA1K24P,A,ATPA,fi,0.0,0.0
2023-04-29,2023-04-25,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,fi,0.0,0.0
2023-04-29,2023-04-25,ATWWP001K24P,ATWWP001K24P,A,ATWWP,fi,0.0,0.0
2023-04-29,2023-04-25,ATWWP002K12P,ATWWP002K12P,A,ATWWP,fi,0.0,0.0
2023-04-29,2023-04-25,EEA200G24P,EEA200G24P,E,EEA,fi,0.0,0.0
2023-04-29,2023-04-25,EEA500G12P,EEA500G12P,E,EEA,fi,0.0,0.0
2023-04-29,2023-04-25,MAC1K25P,MAC1K25P,M,MAC,fi,0.0,0.0
2023-04-29,2023-04-25,MAHS025K,MAHS025K,M,MAHS,fi,0.0,0.0
2023-04-29,2023-04-25,MAP1K25P,MAP1K25P,M,MAP,fi,0.0,0.0
2023-04-29,2023-04-25,MAPA1K24P,MAPA1K24P,M,MAPA,fi,0.0,0.0
2023-04-29,2023-04-25,MAR01K24P,MAR01K24P,M,MAR,fi,695.0,16.68
2023-04-29,2023-04-25,MAR02K12P,MAR02K12P,M,MAR,fi,105.0,2.52
2023-04-29,2023-04-25,MASR025K,MASR025K,M,MASR,fi,200.0,5.0
2023-04-29,2023-04-25,POP001L12P,POP001L12P,P,POP,fi,700.0,7.644
2023-04-29,2023-04-25,POP001L12P.1,POP001L12P,P,POP,fi,20.0,0.2184
2023-04-29,2023-04-25,POP002L09P,POP002L09P,P,POP,fi,0.0,0.0
2023-04-29,2023-04-25,POP005L04P,POP005L04P,P,POP,fi,0.0,0.0
2023-04-29,2023-04-25,POP015K,POP015K,P,POP,fi,0.0,0.0
2023-04-29,2023-04-25,POP500M24P,POP500M24P,P,POP,fi,0.0,0.0
2023-04-29,2023-04-25,POPF01L12P,POPF01L12P,P,POPF,fi,0.0,0.0
2023-04-29,2023-04-25,POV001L24P,POV001L24P,P,POV,fi,725.0,7.917
2023-04-29,2023-04-25,POV002L09P,POV002L09P,P,POV,fi,20.0,0.3275999999999999
2023-04-29,2023-04-25,POV005L04P,POV005L04P,P,POV,fi,50.0,0.0
2023-04-29,2023-04-25,POV500M24P,POV500M24P,P,POV,fi,835.0,9.1182
2023-04-29,2023-04-25,SE200G24P,SE200G24P,S,SE,fi,130.0,0.624
2023-04-29,2023-04-25,SE500G24P,SE500G24P,S,SE,fi,655.0,3.93
2023-04-29,2023-04-25,SO0001L12P,SO0001L12P,S,SO,fi,0.0,0.0
2023-04-29,2023-04-25,SO0002L09P,SO0002L09P,S,SO,fi,0.0,0.0
2023-04-29,2023-04-25,SO0005L04P,SO0005L04P,S,SO,fi,0.0,0.0
2023-04-29,2023-04-25,SO0500M24P,SO0500M24P,S,SO,fi,0.0,0.0
2023-04-29,2023-04-25,SOP001L12P,SOP001L12P,S,SOP,fi,0.0,0.0
2023-04-29,2023-04-25,SOS001L12P,SOS001L12P,S,SOS,fi,3260.0,35.9904
2023-04-29,2023-04-25,SOS002L09P,SOS002L09P,S,SOS,fi,1380.0,22.8528
2023-04-29,2023-04-25,SOS003L04P,SOS003L04P,S,SOS,fi,160.0,1.7664
2023-04-29,2023-04-25,SOS005L04P,SOS005L04P,S,SOS,fi,1638.25,30.1438
2023-04-29,2023-04-25,SOS008L02P,SOS008L02P,S,SOS,fi,0.0,0.0
2023-04-29,2023-04-25,SOS250M48P,SOS250M48P,S,SOS,fi,150.0,1.656
2023-04-29,2023-04-25,SOS500M24P,SOS500M24P,S,SOS,fi,620.0,6.8448
2023-04-30,2023-04-25,AT5X5K,AT5X5K,A,AT,fi,1076.0,26.9
2023-04-30,2023-04-25,ATN01K24P,ATN01K24P,A,ATN,fi,1091.0,26.184
2023-04-30,2023-04-25,ATN02K12P,ATN02K12P,A,ATN,fi,1570.0,37.68
2023-04-30,2023-04-25,ATPA1K24P,ATPA1K24P,A,ATPA,fi,0.0,0.0
2023-04-30,2023-04-25,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,fi,0.0,0.0
2023-04-30,2023-04-25,ATWWP001K24P,ATWWP001K24P,A,ATWWP,fi,0.0,0.0
2023-04-30,2023-04-25,ATWWP002K12P,ATWWP002K12P,A,ATWWP,fi,0.0,0.0
2023-04-30,2023-04-25,EEA200G24P,EEA200G24P,E,EEA,fi,0.0,0.0
2023-04-30,2023-04-25,EEA500G12P,EEA500G12P,E,EEA,fi,0.0,0.0
2023-04-30,2023-04-25,MAC1K25P,MAC1K25P,M,MAC,fi,0.0,0.0
2023-04-30,2023-04-25,MAHS025K,MAHS025K,M,MAHS,fi,200.0,5.0
2023-04-30,2023-04-25,MAP1K25P,MAP1K25P,M,MAP,fi,0.0,0.0
2023-04-30,2023-04-25,MAPA1K24P,MAPA1K24P,M,MAPA,fi,0.0,0.0
2023-04-30,2023-04-25,MAR01K24P,MAR01K24P,M,MAR,fi,445.0,10.68
2023-04-30,2023-04-25,MAR02K12P,MAR02K12P,M,MAR,fi,240.0,5.76
2023-04-30,2023-04-25,MASR025K,MASR025K,M,MASR,fi,13.0,0.325
2023-04-30,2023-04-25,POP001L12P,POP001L12P,P,POP,fi,0.0,0.0
2023-04-30,2023-04-25,POP001L12P.1,POP001L12P,P,POP,fi,777.0,8.48484
2023-04-30,2023-04-25,POP002L09P,POP002L09P,P,POP,fi,876.0,14.34888
2023-04-30,2023-04-25,POP005L04P,POP005L04P,P,POP,fi,86.0,1.5652
2023-04-30,2023-04-25,POP015K,POP015K,P,POP,fi,0.0,0.0
2023-04-30,2023-04-25,POP500M24P,POP500M24P,P,POP,fi,887.0,9.686039999999998
2023-04-30,2023-04-25,POPF01L12P,POPF01L12P,P,POPF,fi,0.0,0.0
2023-04-30,2023-04-25,POV001L24P,POV001L24P,P,POV,fi,4.0,0.04368
2023-04-30,2023-04-25,POV002L09P,POV002L09P,P,POV,fi,995.0,16.2981
2023-04-30,2023-04-25,POV005L04P,POV005L04P,P,POV,fi,92.0,0.0
2023-04-30,2023-04-25,POV500M24P,POV500M24P,P,POV,fi,520.0,5.6784
2023-04-30,2023-04-25,SE200G24P,SE200G24P,S,SE,fi,0.0,0.0
2023-04-30,2023-04-25,SE500G24P,SE500G24P,S,SE,fi,365.0,2.19
2023-04-30,2023-04-25,SO0001L12P,SO0001L12P,S,SO,fi,0.0,0.0
2023-04-30,2023-04-25,SO0002L09P,SO0002L09P,S,SO,fi,0.0,0.0
2023-04-30,2023-04-25,SO0005L04P,SO0005L04P,S,SO,fi,0.0,0.0
2023-04-30,2023-04-25,SO0500M24P,SO0500M24P,S,SO,fi,0.0,0.0
2023-04-30,2023-04-25,SOP001L12P,SOP001L12P,S,SOP,fi,0.0,0.0
2023-04-30,2023-04-25,SOS001L12P,SOS001L12P,S,SOS,fi,2927.083,32.31499632
2023-04-30,2023-04-25,SOS002L09P,SOS002L09P,S,SOS,fi,4116.888999999999,68.17568184
2023-04-30,2023-04-25,SOS003L04P,SOS003L04P,S,SOS,fi,80.0,0.8832000000000001
2023-04-30,2023-04-25,SOS005L04P,SOS005L04P,S,SOS,fi,1380.0,25.392
2023-04-30,2023-04-25,SOS008L02P,SOS008L02P,S,SOS,fi,183.0,2.69376
2023-04-30,2023-04-25,SOS250M48P,SOS250M48P,S,SOS,fi,0.0,0.0
2023-04-30,2023-04-25,SOS500M24P,SOS500M24P,S,SOS,fi,518.0,5.71872
2023-05-01,2023-04-25,AT5X5K,AT5X5K,A,AT,fi,1045.0,26.125
2023-05-01,2023-04-25,ATN01K24P,ATN01K24P,A,ATN,fi,4885.0,117.24
2023-05-01,2023-04-25,ATN02K12P,ATN02K12P,A,ATN,fi,380.0,9.12
2023-05-01,2023-04-25,ATPA1K24P,ATPA1K24P,A,ATPA,fi,0.0,0.0
2023-05-01,2023-04-25,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,fi,0.0,0.0
2023-05-01,2023-04-25,ATWWP001K24P,ATWWP001K24P,A,ATWWP,fi,0.0,0.0
2023-05-01,2023-04-25,ATWWP002K12P,ATWWP002K12P,A,ATWWP,fi,0.0,0.0
2023-05-01,2023-04-25,EEA200G24P,EEA200G24P,E,EEA,fi,0.0,0.0
2023-05-01,2023-04-25,EEA500G12P,EEA500G12P,E,EEA,fi,0.0,0.0
2023-05-01,2023-04-25,MAC1K25P,MAC1K25P,M,MAC,fi,0.0,0.0
2023-05-01,2023-04-25,MAHS025K,MAHS025K,M,MAHS,fi,5.0,0.125
2023-05-01,2023-04-25,MAP1K25P,MAP1K25P,M,MAP,fi,0.0,0.0
2023-05-01,2023-04-25,MAPA1K24P,MAPA1K24P,M,MAPA,fi,0.0,0.0
2023-05-01,2023-04-25,MAR01K24P,MAR01K24P,M,MAR,fi,1294.0,31.056
2023-05-01,2023-04-25,MAR02K12P,MAR02K12P,M,MAR,fi,21.0,0.504
2023-05-01,2023-04-25,MASR025K,MASR025K,M,MASR,fi,23.0,0.575
2023-05-01,2023-04-25,POP001L12P,POP001L12P,P,POP,fi,50.0,0.546
2023-05-01,2023-04-25,POP001L12P.1,POP001L12P,P,POP,fi,16.0,0.17472
2023-05-01,2023-04-25,POP002L09P,POP002L09P,P,POP,fi,171.0,2.80098
2023-05-01,2023-04-25,POP005L04P,POP005L04P,P,POP,fi,0.0,0.0
2023-05-01,2023-04-25,POP015K,POP015K,P,POP,fi,0.0,0.0
2023-05-01,2023-04-25,POP500M24P,POP500M24P,P,POP,fi,76.0,0.82992
2023-05-01,2023-04-25,POPF01L12P,POPF01L12P,P,POPF,fi,0.0,0.0
2023-05-01,2023-04-25,POV001L24P,POV001L24P,P,POV,fi,0.0,0.0
2023-05-01,2023-04-25,POV002L09P,POV002L09P,P,POV,fi,180.0,2.948399999999999
2023-05-01,2023-04-25,POV005L04P,POV005L04P,P,POV,fi,55.0,0.0
2023-05-01,2023-04-25,POV500M24P,POV500M24P,P,POV,fi,315.0,3.4398
2023-05-01,2023-04-25,SE200G24P,SE200G24P,S,SE,fi,69.0,0.3312
2023-05-01,2023-04-25,SE500G24P,SE500G24P,S,SE,fi,940.0,5.64
2023-05-01,2023-04-25,SO0001L12P,SO0001L12P,S,SO,fi,0.0,0.0
2023-05-01,2023-04-25,SO0002L09P,SO0002L09P,S,SO,fi,0.0,0.0
2023-05-01,2023-04-25,SO0005L04P,SO0005L04P,S,SO,fi,0.0,0.0
2023-05-01,2023-04-25,SO0500M24P,SO0500M24P,S,SO,fi,0.0,0.0
2023-05-01,2023-04-25,SOP001L12P,SOP001L12P,S,SOP,fi,55.0,0.6072000000000001
2023-05-01,2023-04-25,SOS001L12P,SOS001L12P,S,SOS,fi,3380.0,37.3152
2023-05-01,2023-04-25,SOS002L09P,SOS002L09P,S,SOS,fi,1466.0,24.27696
2023-05-01,2023-04-25,SOS003L04P,SOS003L04P,S,SOS,fi,250.0,2.760000000000001
2023-05-01,2023-04-25,SOS005L04P,SOS005L04P,S,SOS,fi,2805.0,51.61200000000001
2023-05-01,2023-04-25,SOS008L02P,SOS008L02P,S,SOS,fi,170.0,2.5024
2023-05-01,2023-04-25,SOS250M48P,SOS250M48P,S,SOS,fi,62.0,0.68448
2023-05-01,2023-04-25,SOS500M24P,SOS500M24P,S,SOS,fi,894.0,9.86976
2023-05-02,2023-05-02,AT5X5K,AT5X5K,A,AT,fi,150.0,3.75
2023-05-02,2023-05-02,ATN01K24P,ATN01K24P,A,ATN,fi,1288.0,30.912
2023-05-02,2023-05-02,ATN02K12P,ATN02K12P,A,ATN,fi,700.0,16.8
2023-05-02,2023-05-02,ATPA1K24P,ATPA1K24P,A,ATPA,fi,0.0,0.0
2023-05-02,2023-05-02,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,fi,0.0,0.0
2023-05-02,2023-05-02,ATWWP001K24P,ATWWP001K24P,A,ATWWP,fi,0.0,0.0
2023-05-02,2023-05-02,ATWWP002K12P,ATWWP002K12P,A,ATWWP,fi,0.0,0.0
2023-05-02,2023-05-02,EEA200G24P,EEA200G24P,E,EEA,fi,0.0,0.0
2023-05-02,2023-05-02,EEA500G12P,EEA500G12P,E,EEA,fi,0.0,0.0
2023-05-02,2023-05-02,MAC1K25P,MAC1K25P,M,MAC,fi,0.0,0.0
2023-05-02,2023-05-02,MAHS025K,MAHS025K,M,MAHS,fi,0.0,0.0
2023-05-02,2023-05-02,MAP1K25P,MAP1K25P,M,MAP,fi,0.0,0.0
2023-05-02,2023-05-02,MAPA1K24P,MAPA1K24P,M,MAPA,fi,0.0,0.0
2023-05-02,2023-05-02,MAR01K24P,MAR01K24P,M,MAR,fi,250.0,6.0
2023-05-02,2023-05-02,MAR02K12P,MAR02K12P,M,MAR,fi,0.0,0.0
2023-05-02,2023-05-02,MASR025K,MASR025K,M,MASR,fi,5.0,0.125
2023-05-02,2023-05-02,POP001L12P,POP001L12P,P,POP,fi,700.0,7.644
2023-05-02,2023-05-02,POP001L12P.1,POP001L12P,P,POP,fi,180.0,1.9656
2023-05-02,2023-05-02,POP002L09P,POP002L09P,P,POP,fi,140.0,2.2932
2023-05-02,2023-05-02,POP005L04P,POP005L04P,P,POP,fi,0.0,0.0
2023-05-02,2023-05-02,POP015K,POP015K,P,POP,fi,0.0,0.0
2023-05-02,2023-05-02,POP500M24P,POP500M24P,P,POP,fi,54.0,0.58968
2023-05-02,2023-05-02,POPF01L12P,POPF01L12P,P,POPF,fi,0.0,0.0
2023-05-02,2023-05-02,POV001L24P,POV001L24P,P,POV,fi,0.0,0.0
2023-05-02,2023-05-02,POV002L09P,POV002L09P,P,POV,fi,710.0,11.6298
2023-05-02,2023-05-02,POV005L04P,POV005L04P,P,POV,fi,170.0,0.0
2023-05-02,2023-05-02,POV500M24P,POV500M24P,P,POV,fi,170.0,1.8564
2023-05-02,2023-05-02,SE200G24P,SE200G24P,S,SE,fi,0.0,0.0
2023-05-02,2023-05-02,SE500G24P,SE500G24P,S,SE,fi,555.0,3.33
2023-05-02,2023-05-02,SO0001L12P,SO0001L12P,S,SO,fi,0.0,0.0
2023-05-02,2023-05-02,SO0002L09P,SO0002L09P,S,SO,fi,0.0,0.0
2023-05-02,2023-05-02,SO0005L04P,SO0005L04P,S,SO,fi,0.0,0.0
2023-05-02,2023-05-02,SO0500M24P,SO0500M24P,S,SO,fi,0.0,0.0
2023-05-02,2023-05-02,SOP001L12P,SOP001L12P,S,SOP,fi,0.0,0.0
2023-05-02,2023-05-02,SOS001L12P,SOS001L12P,S,SOS,fi,1585.0,17.4984
2023-05-02,2023-05-02,SOS002L09P,SOS002L09P,S,SOS,fi,1414.0,23.41584
2023-05-02,2023-05-02,SOS003L04P,SOS003L04P,S,SOS,fi,575.0,6.348000000000001
2023-05-02,2023-05-02,SOS005L04P,SOS005L04P,S,SOS,fi,2226.0,40.9584
2023-05-02,2023-05-02,SOS008L02P,SOS008L02P,S,SOS,fi,500.0,7.36
2023-05-02,2023-05-02,SOS250M48P,SOS250M48P,S,SOS,fi,320.0,3.5328
2023-05-02,2023-05-02,SOS500M24P,SOS500M24P,S,SOS,fi,50.0,0.552
2023-05-03,2023-05-02,AT5X5K,AT5X5K,A,AT,fi,3135.0,78.375
2023-05-03,2023-05-02,ATN01K24P,ATN01K24P,A,ATN,fi,5145.0,123.48
2023-05-03,2023-05-02,ATN02K12P,ATN02K12P,A,ATN,fi,1280.0,30.72
2023-05-03,2023-05-02,ATPA1K24P,ATPA1K24P,A,ATPA,fi,0.0,0.0
2023-05-03,2023-05-02,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,fi,0.0,0.0
2023-05-03,2023-05-02,ATWWP001K24P,ATWWP001K24P,A,ATWWP,fi,0.0,0.0
2023-05-03,2023-05-02,ATWWP002K12P,ATWWP002K12P,A,ATWWP,fi,0.0,0.0
2023-05-03,2023-05-02,EEA200G24P,EEA200G24P,E,EEA,fi,0.0,0.0
2023-05-03,2023-05-02,EEA500G12P,EEA500G12P,E,EEA,fi,0.0,0.0
2023-05-03,2023-05-02,MAC1K25P,MAC1K25P,M,MAC,fi,0.0,0.0
2023-05-03,2023-05-02,MAHS025K,MAHS025K,M,MAHS,fi,0.0,0.0
2023-05-03,2023-05-02,MAP1K25P,MAP1K25P,M,MAP,fi,0.0,0.0
2023-05-03,2023-05-02,MAPA1K24P,MAPA1K24P,M,MAPA,fi,0.0,0.0
2023-05-03,2023-05-02,MAR01K24P,MAR01K24P,M,MAR,fi,760.0,18.24
2023-05-03,2023-05-02,MAR02K12P,MAR02K12P,M,MAR,fi,215.0,5.16
2023-05-03,2023-05-02,MASR025K,MASR025K,M,MASR,fi,230.0,5.75
2023-05-03,2023-05-02,POP001L12P,POP001L12P,P,POP,fi,15.0,0.1638
2023-05-03,2023-05-02,POP001L12P.1,POP001L12P,P,POP,fi,90.0,0.9828
2023-05-03,2023-05-02,POP002L09P,POP002L09P,P,POP,fi,220.0,3.6036
2023-05-03,2023-05-02,POP005L04P,POP005L04P,P,POP,fi,0.0,0.0
2023-05-03,2023-05-02,POP015K,POP015K,P,POP,fi,0.0,0.0
2023-05-03,2023-05-02,POP500M24P,POP500M24P,P,POP,fi,50.0,0.546
2023-05-03,2023-05-02,POPF01L12P,POPF01L12P,P,POPF,fi,0.0,0.0
2023-05-03,2023-05-02,POV001L24P,POV001L24P,P,POV,fi,0.0,0.0
2023-05-03,2023-05-02,POV002L09P,POV002L09P,P,POV,fi,93.0,1.52334
2023-05-03,2023-05-02,POV005L04P,POV005L04P,P,POV,fi,15.0,0.0
2023-05-03,2023-05-02,POV500M24P,POV500M24P,P,POV,fi,16.0,0.17472
2023-05-03,2023-05-02,SE200G24P,SE200G24P,S,SE,fi,10.0,0.048
2023-05-03,2023-05-02,SE500G24P,SE500G24P,S,SE,fi,1131.0,6.786
2023-05-03,2023-05-02,SO0001L12P,SO0001L12P,S,SO,fi,0.0,0.0
2023-05-03,2023-05-02,SO0002L09P,SO0002L09P,S,SO,fi,0.0,0.0
2023-05-03,2023-05-02,SO0005L04P,SO0005L04P,S,SO,fi,0.0,0.0
2023-05-03,2023-05-02,SO0500M24P,SO0500M24P,S,SO,fi,0.0,0.0
2023-05-03,2023-05-02,SOP001L12P,SOP001L12P,S,SOP,fi,100.0,1.104
2023-05-03,2023-05-02,SOS001L12P,SOS001L12P,S,SOS,fi,280.0,3.0912
2023-05-03,2023-05-02,SOS002L09P,SOS002L09P,S,SOS,fi,666.0,11.02896
2023-05-03,2023-05-02,SOS003L04P,SOS003L04P,S,SOS,fi,96.0,1.05984
2023-05-03,2023-05-02,SOS005L04P,SOS005L04P,S,SOS,fi,1062.0,19.5408
2023-05-03,2023-05-02,SOS008L02P,SOS008L02P,S,SOS,fi,0.0,0.0
2023-05-03,2023-05-02,SOS250M48P,SOS250M48P,S,SOS,fi,136.0,1.50144
2023-05-03,2023-05-02,SOS500M24P,SOS500M24P,S,SOS,fi,0.0,0.0
2023-05-04,2023-05-02,AT5X5K,AT5X5K,A,AT,fi,1765.0,44.125
2023-05-04,2023-05-02,ATN01K24P,ATN01K24P,A,ATN,fi,5822.0,139.728
2023-05-04,2023-05-02,ATN02K12P,ATN02K12P,A,ATN,fi,1043.0,25.032
2023-05-04,2023-05-02,ATPA1K24P,ATPA1K24P,A,ATPA,fi,0.0,0.0
2023-05-04,2023-05-02,ATPPCH5X5K,ATPPCH5X5K,A,ATPPCH,fi,0.0,0.0
2023-05-04,2023-05-02,ATWWP001K24P,ATWWP001K24P,A,ATWWP,fi,0.0,0.0
2023-05-04,2023-05-02,ATWWP002K12P,ATWWP002K12P,A,ATWWP,fi,0.0,0.0
2023-05-04,2023-05-02,EEA200G24P,EEA200G24P,E,EEA,fi,0.0,0.0
2023-05-04,2023-05-02,EEA500G12P,EEA500G12P,E,EEA,fi,0.0,0.0
2023-05-04,2023-05-02,MAC1K25P,MAC1K25P,M,MAC,fi,30.0,0.72
2023-05-04,2023-05-02,MAHS025K,MAHS025K,M,MAHS,fi,2.0,0.05
2023-05-04,2023-05-02,MAP1K25P,MAP1K25P,M,MAP,fi,0.0,0.0
2023-05-04,2023-05-02,MAPA1K24P,MAPA1K24P,M,MAPA,fi,0.0,0.0
2023-05-04,2023-05-02,MAR01K24P,MAR01K24P,M,MAR,fi,975.0,23.4
2023-05-04,2023-05-02,MAR02K12P,MAR02K12P,M,MAR,fi,220.0,5.28
2023-05-04,2023-05-02,MASR025K,MASR025K,M,MASR,fi,0.0,0.0
2023-05-04,2023-05-02,POP001L12P,POP001L12P,P,POP,fi,0.0,0.0
2023-05-04,2023-05-02,POP001L12P.1,POP001L12P,P,POP,fi,89.0,0.97188
2023-05-04,2023-05-02,POP002L09P,POP002L09P,P,POP,fi,0.0,0.0
2023-05-04,2023-05-02,POP005L04P,POP005L04P,P,POP,fi,0.0,0.0
2023-05-04,2023-05-02,POP015K,POP015K,P,POP,fi,0.0,0.0
2023-05-04,2023-05-02,POP500M24P,POP500M24P,P,POP,fi,0.0,0.0
2023-05-04,2023-05-02,POPF01L12P,POPF01L12P,P,POPF,fi,0.0,0.0
2023-05-04,2023-05-02,POV001L24P,POV001L24P,P,POV,fi,0.0,0.0
2023-05-04,2023-05-02,POV002L09P,POV002L09P,P,POV,fi,0.0,0.0
2023-05-04,2023-05-02,POV005L04P,POV005L04P,P,POV,fi,0.0,0.0
2023-05-04,2023-05-02,POV500M24P,POV500M24P,P,POV,fi,0.0,0.0
2023-05-04,2023-05-02,SE200G24P,SE200G24P,S,SE,fi,280.0,1.344
2023-05-04,2023-05-02,SE500G24P,SE500G24P,S,SE,fi,1558.0,9.348
2023-05-04,2023-05-02,SO0001L12P,SO0001L12P,S,SO,fi,0.0,0.0
2023-05-04,2023-05-02,SO0002L09P,SO0002L09P,S,SO,fi,0.0,0.0
2023-05-04,2023-05-02,SO0005L04P,SO0005L04P,S,SO,fi,0.0,0.0
2023-05-04,2023-05-02,SO0500M24P,SO0500M24P,S,SO,fi,0.0,0.0
