week,Subgroup,dtd_u,fi_u,prod_u,so_u,dtd_w,fi_w,prod_w,so_w,mpu_est_tons_per_unit
2023-06-27,MASR,0.0,100.0,0.0,12.0,0.0,2.5,0.0,0.3,0.024999999999999998
2023-06-27,POP,3538.0,1509.0,2.0,4264.0,40.849900000000005,18.5003,0.02184,52.36868,0.011710853313709932
2023-06-27,POPF,449.0,100.0,0.0,349.0,4.90308,1.092,0.0,3.8110800000000005,0.010920000000000001
2023-06-27,POV,5406.0,3473.0,523.0,6729.0,67.42554,40.68792,8.56856,83.76004,0.012466919805827077
2023-06-27,SE,1041.367,205.0,1079.0,1787.2,6.179802,1.23,6.474,10.6236,0.005905239895449729
2023-06-27,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-06-27,SOP,22.0,70.0,0.0,165.0,0.24288,0.7727999999999999,0.0,1.8216,0.011040000000000001
2023-06-27,SOS,32034.806944444448,13765.0,9675.0,41676.83297101449,463.992275,209.35152000000002,158.36696,603.3290039999999,0.014351356390307051
2023-07-04,AT,6339.4,6778.0,5800.0,5940.4,158.485,169.45,145.0,148.51,0.024999999999999998
2023-07-04,ATN,35967.960333333336,39418.0,35600.0,33668.623999999996,863.231048,946.032,854.4,808.046976,0.024
2023-07-04,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-04,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-04,ATWWP,63.025,26.0,0.0,110.46000000000001,1.5126,0.624,0.0,2.65104,0.024
2023-07-04,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-07-04,MAC,25.0,45.0,45.0,25.0,0.6,1.08,1.08,0.6,0.024
2023-07-04,MAHS,273.0,291.0,240.0,297.0,6.825,7.2749999999999995,6.0,7.425,0.025
2023-07-04,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-07-04,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-04,MAR,8924.202,11300.0,8933.0,7292.869,214.180848,271.2,214.392,175.028856,0.024
2023-07-04,MASR,494.0,550.0,540.0,859.0,12.35,13.75,13.5,21.475,0.024999999999999998
2023-07-04,POP,11233.0,11562.0,11763.0,15649.0,133.63896,132.85454,136.3908,185.90572,0.011710853313709932
2023-07-04,POPF,453.0,399.0,1221.0,613.0,4.94676,4.35708,13.33332,6.69396,0.010920000000000001
2023-07-04,POV,26585.11001221001,29275.0,30888.0,32512.0,327.73830200000003,311.14356,384.58602,407.589,0.012466919805827077
2023-07-04,SE,6465.8330000000005,6840.0,6923.0,6618.040916666667,38.235798,40.512,40.7904,39.009596,0.005905239895449729
2023-07-04,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-07-04,SOP,584.1700181159421,535.0,1179.0,972.170018115942,6.449237,5.9064,13.016160000000003,10.732757,0.011040000000000001
2023-07-04,SOS,134930.58300120773,100807.0,88817.0,145656.98592995168,1971.191665,1483.22952,1349.64552,2110.472466,0.014351356390307051
2023-07-11,AT,4123.6,4175.0,5000.0,3346.4,103.09,104.375,125.0,83.66,0.024999999999999998
2023-07-11,ATN,28644.084000000003,28428.0,30684.0,27984.128666666667,687.4580159999999,682.2719999999999,736.416,671.619088,0.024
2023-07-11,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-11,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-11,ATWWP,600.517,1804.0,2117.0,437.291,14.412408,43.296,50.808,10.494983999999999,0.024
2023-07-11,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-07-11,MAC,22.0,2.0,1.0,10.0,0.528,0.048,0.024,0.24,0.024
2023-07-11,MAHS,141.0,117.0,109.0,257.0,3.5250000000000004,2.925,2.725,6.425,0.025
2023-07-11,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-07-11,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-11,MAR,4845.417,3831.0,4453.0,4378.04,116.290008,91.944,106.872,105.07296000000001,0.024
2023-07-11,MASR,653.0,450.0,519.0,518.0,16.325,11.25,12.975,12.95,0.024999999999999998
2023-07-11,POP,12342.0,10532.0,9702.0,9047.0,142.92642,122.53696,112.16114,105.39438,0.011710853313709932
2023-07-11,POPF,637.0,1006.0,505.0,1683.0,6.95604,10.985520000000001,5.514600000000001,18.37836,0.010920000000000001
2023-07-11,POV,24554.0,20059.0,20004.0,15740.000000000002,305.47243999999995,227.9277,244.15482,194.36144000000002,0.012466919805827077
2023-07-11,SE,4790.083,5434.0,4323.0,5013.420083333333,28.288098,32.118,25.6704,29.77552,0.005905239895449729
2023-07-11,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-07-11,SOP,961.0,1143.0,662.0,503.6700181159419,10.60944,12.618720000000001,7.308479999999999,5.560517,0.011040000000000001
2023-07-11,SOS,125403.16096014493,131103.0,142608.0,122526.69402173914,1804.583619,1897.9048000000003,2047.7783200000001,1801.0885930000002,0.014351356390307051
2023-07-18,AT,5040.0,5458.0,4500.0,8147.0,126.0,136.45,112.5,203.67499999999998,0.024999999999999998
2023-07-18,ATN,34010.458333333336,36392.0,34977.0,42551.666666666664,816.251,873.408,839.448,1021.24,0.024
2023-07-18,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-18,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-18,ATWWP,579.862,96.0,0.0,762.0,13.916688,2.304,0.0,18.288,0.024
2023-07-18,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-07-18,MAC,0.0,78.0,78.0,65.0,0.0,1.872,1.872,1.56,0.024
2023-07-18,MAHS,263.0,821.0,873.0,341.0,6.575,20.525,21.825,8.525,0.025
2023-07-18,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-07-18,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-18,MAR,5486.29,6285.0,6200.0,6244.0,131.67096,150.84,148.8,149.856,0.024
2023-07-18,MASR,815.0,980.0,1098.0,1066.0,20.375,24.5,27.45,26.65,0.024999999999999998
2023-07-18,POP,15210.0,15578.0,16490.0,14073.0,177.87588,185.99126,193.37864,162.31124,0.011710853313709932
2023-07-18,POPF,1912.9999999999995,1582.0,1761.0,802.9999999999999,20.889959999999995,17.27544,19.23012,8.76876,0.010920000000000001
2023-07-18,POV,23955.0,26978.0,26958.0,24502.0,305.72542,319.70484,351.15808,303.09916,0.012466919805827077
2023-07-18,SE,5427.087083333334,5761.0,5700.0,4837.0,32.165422,34.162800000000004,33.6,28.5912,0.005905239895449729
2023-07-18,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-07-18,SOP,421.670018115942,344.0,618.0,705.0,4.655237,3.79776,6.82272,7.783199999999999,0.011040000000000001
2023-07-18,SOS,128368.7449879227,156224.0,135487.0,115427.57998188406,1871.3029390000004,2303.56224,2009.1935200000003,1662.0011230000002,0.014351356390307051
2023-07-25,AT,7766.0,7586.0,9000.0,4388.0,194.15,189.64999999999998,225.0,109.69999999999999,0.024999999999999998
2023-07-25,ATN,43226.583333333336,43661.0,46800.0,27771.121666666666,1037.4379999999999,1047.864,1123.2,666.50692,0.024
2023-07-25,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-25,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-25,ATWWP,411.97,43.0,0.0,233.0,9.88728,1.032,0.0,5.5920000000000005,0.024
2023-07-25,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-07-25,MAC,83.0,5.0,5.0,0.0,1.992,0.12,0.12,0.0,0.024
2023-07-25,MAHS,448.0,600.0,620.0,585.0,11.2,15.0,15.5,14.625,0.025
2023-07-25,MAP,440.0,463.0,490.0,465.0,10.56,11.112,11.76,11.16,0.024
2023-07-25,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-25,MAR,5907.75,5055.0,6600.0,3874.0,141.786,121.32,158.4,92.976,0.024
2023-07-25,MASR,1404.0,1227.0,1384.0,1152.0,35.1,30.675,34.6,28.8,0.024999999999999998
2023-07-25,POP,21128.0,20731.0,22311.0,21501.0,245.34146,239.27357999999998,256.29422,245.04662000000002,0.011710853313709932
2023-07-25,POPF,946.0,891.0,814.0,905.0,10.33032,9.72972,8.88888,9.8826,0.010920000000000001
2023-07-25,POV,39015.0,38297.0,40247.0,36162.99999999999,482.47836,424.20378,496.5233,444.07271999999995,0.012466919805827077
2023-07-25,SE,4297.0,3761.0,4100.0,2670.0,25.4724,22.3668,24.6,15.8604,0.005905239895449729
2023-07-25,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-07-25,SOP,628.0,616.0,202.0,196.0,6.93312,6.8006400000000005,2.230080000000001,2.16384,0.011040000000000001
2023-07-25,SOS,141456.77397342992,152910.0,173980.0,129075.25,2012.068803,2181.7524000000003,2511.30192,1826.0610800000002,0.014351356390307051
2023-08-01,AT,2314.2,2714.0,1301.0,2535.4,57.855,67.85,32.525,63.385000000000005,0.024999999999999998
2023-08-01,ATN,17706.122,21033.0,11828.0,21050.79533333333,424.946928,504.79200000000003,283.872,505.219088,0.024
2023-08-01,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-08-01,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-08-01,ATWWP,332.291,111.0,0.0,684.749,7.974984,2.6639999999999997,0.0,16.433975999999998,0.024
2023-08-01,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-08-01,MAC,0.0,0.0,60.0,60.0,0.0,0.0,1.44,1.44,0.024
2023-08-01,MAHS,477.0,792.0,796.0,127.0,11.925,19.8,19.9,3.175,0.025
2023-08-01,MAP,23.0,0.0,0.0,10.0,0.552,0.0,0.0,0.24,0.024
2023-08-01,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-08-01,MAR,4290.253,3910.0,1700.0,5346.003,102.966072,93.84,40.8,128.304072,0.024
2023-08-01,MASR,803.0,1102.0,850.0,2016.0,20.075,27.55,21.25,50.400000000000006,0.024999999999999998
2023-08-01,POP,13237.00098901099,14150.0,14688.0,11371.0,151.134638,162.15472,167.56558,132.4687,0.011710853313709932
2023-08-01,POPF,1036.0,848.0,2260.0,1535.0,11.313119999999998,9.26016,24.6792,16.7622,0.010920000000000001
2023-08-01,POV,19802.0,20215.0,21620.0,19438.000000000004,243.94552,226.21872,276.0758,242.41854000000004,0.012466919805827077
2023-08-01,SE,3496.75,3292.0,2180.0,4932.209083333333,20.7381,19.416,12.744,29.189704,0.005905239895449729
2023-08-01,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-08-01,SOP,263.0829710144927,215.0,504.0,576.9129528985507,2.9044359999999996,2.3736,5.564160000000001,6.369119,0.011040000000000001
2023-08-01,SOS,104935.42195048308,125784.0,99759.0,119696.46702898551,1501.476549,1846.7160000000001,1438.9628,1685.818054,0.014351356390307051
2023-08-08,AT,220.0,125.0,0.0,0.0,5.5,3.125,0.0,0.0,0.024999999999999998
2023-08-08,ATN,886.0,196.0,0.0,0.0,21.264000000000003,4.704000000000001,0.0,0.0,0.024
2023-08-08,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-08-08,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-08-08,ATWWP,36.0,25.0,0.0,0.0,0.864,0.6,0.0,0.0,0.024
2023-08-08,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-08-08,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-08-08,MAHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
2023-08-08,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-08-08,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-08-08,MAR,217.0,20.0,0.0,0.0,5.208,0.48,0.0,0.0,0.024
2023-08-08,MASR,488.0,400.0,60.0,0.0,12.2,10.0,1.5,0.0,0.024999999999999998
2023-08-08,POP,830.0,750.0,1207.0,0.0,9.35298,8.2992,13.18044,0.0,0.011710853313709932
2023-08-08,POPF,0.0,0.0,41.0,0.0,0.0,0.0,0.44772,0.0,0.010920000000000001
2023-08-08,POV,1012.9999999999999,1533.0,1404.0,0.0,13.205919999999999,17.01336,15.33168,0.0,0.012466919805827077
2023-08-08,SE,212.0,50.0,0.0,0.0,1.272,0.3,0.0,0.0,0.005905239895449729
2023-08-08,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-08-08,SOP,10.0,0.0,0.0,0.0,0.1104,0.0,0.0,0.0,0.011040000000000001
2023-08-08,SOS,4399.0,4224.0,3853.0,0.0,65.56288,60.03552,42.53712,0.0,0.014351356390307051
